ts,motor_rpm,pressure_bar,axis1_torque,motor_temp,servo_current,servo_voltage,axis2_position,axis2_velocity,axis1_velocity,axis1_position
1517,1744.597,6.417,47.862,66.895,6.948,48.229,-52.626,-113.584,16.775,-99.86
1518,1744.591,6.416,47.749,66.895,6.95,48.23,-52.745,-113.394,17.753,-99.844
1519,1744.852,6.415,47.616,66.894,6.954,48.229,-52.843,-113.195,18.76,-99.825
1520,1744.892,6.415,47.491,66.899,6.956,48.229,-52.963,-113.014,19.714,-99.793
1521,1744.998,6.413,47.37,66.902,6.955,48.23,-53.074,-112.827,20.698,-99.789
1522,1745.191,6.413,47.248,66.903,6.96,48.23,-53.192,-112.648,21.714,-99.768
1523,1745.144,6.413,47.122,66.901,6.96,48.231,-53.296,-112.453,22.684,-99.739
1524,1745.326,6.412,46.995,66.905,6.963,48.231,-53.413,-112.266,23.645,-99.706
1525,1745.345,6.411,46.88,66.904,6.963,48.231,-53.525,-112.064,24.655,-99.687
1526,1745.543,6.41,46.754,66.905,6.968,48.231,-53.631,-111.889,25.639,-99.67
1527,1745.647,6.409,46.63,66.91,6.969,48.23,-53.749,-111.688,26.636,-99.642
1528,1745.741,6.409,46.495,66.912,6.971,48.23,-53.857,-111.492,27.599,-99.617
1529,1745.939,6.409,46.381,66.91,6.971,48.231,-53.975,-111.316,28.569,-99.581
1530,1746.015,6.409,46.258,66.914,6.972,48.232,-54.084,-111.111,29.545,-99.551
1531,1746.17,6.408,46.13,66.914,6.976,48.231,-54.201,-110.921,30.566,-99.536
1532,1746.117,6.407,45.999,66.91,6.978,48.232,-54.302,-110.721,31.526,-99.489
1533,1746.235,6.407,45.889,66.916,6.978,48.232,-54.408,-110.54,32.508,-99.459
1534,1746.478,6.405,45.763,66.919,6.98,48.232,-54.527,-110.336,33.49,-99.433
1535,1746.439,6.404,45.641,66.916,6.979,48.233,-54.629,-110.151,34.467,-99.395
1536,1746.678,6.404,45.51,66.915,6.981,48.232,-54.754,-109.953,35.453,-99.368
1537,1746.676,6.403,45.384,66.923,6.982,48.233,-54.857,-109.757,36.437,-99.316
1538,1746.935,6.404,45.263,66.923,6.986,48.232,-54.971,-109.558,37.417,-99.292
1539,1746.956,6.403,45.143,66.918,6.986,48.233,-55.072,-109.379,38.378,-99.258
1540,1747.05,6.401,45.03,66.92,6.987,48.233,-55.19,-109.166,39.361,-99.215
1541,1747.147,6.401,44.904,66.925,6.987,48.233,-55.296,-108.972,40.343,-99.178
1542,1747.247,6.4,44.782,66.924,6.988,48.232,-55.404,-108.785,41.329,-99.127
1543,1747.396,6.4,44.66,66.929,6.992,48.232,-55.522,-108.578,42.325,-99.094
1544,1747.437,6.399,44.532,66.928,6.993,48.233,-55.628,-108.377,43.28,-99.045
1545,1747.6,6.397,44.429,66.931,6.992,48.233,-55.731,-108.182,44.247,-99.002
1546,1747.702,6.398,44.301,66.932,6.994,48.234,-55.827,-107.983,45.226,-98.963
1547,1747.904,6.397,44.187,66.928,6.995,48.233,-55.942,-107.786,46.209,-98.902
1548,1747.98,6.396,44.054,66.932,6.996,48.234,-56.062,-107.59,47.209,-98.87
1549,1748.03,6.394,43.932,66.934,6.996,48.233,-56.161,-107.384,48.161,-98.808
1550,1748.219,6.395,43.824,66.937,6.997,48.234,-56.277,-107.193,49.149,-98.778
1551,1748.295,6.393,43.706,66.934,6.998,48.235,-56.372,-106.994,50.138,-98.724
1552,1748.329,6.393,43.577,66.936,6.997,48.234,-56.475,-106.794,51.082,-98.663
1553,1748.424,6.392,43.46,66.935,6.999,48.235,-56.59,-106.583,52.087,-98.61
1554,1748.645,6.392,43.343,66.944,6.999,48.234,-56.693,-106.386,53.038,-98.568
1555,1748.638,6.392,43.223,66.943,6.997,48.235,-56.802,-106.196,54.022,-98.505
1556,1748.682,6.391,43.115,66.942,7.001,48.234,-56.909,-105.982,54.968,-98.462
1557,1748.786,6.39,42.989,66.947,6.999,48.235,-57.006,-105.794,55.938,-98.398
1558,1749.036,6.388,42.869,66.947,7,48.236,-57.119,-105.582,56.947,-98.351
1559,1749.104,6.388,42.756,66.945,7.001,48.235,-57.216,-105.376,57.886,-98.292
1560,1749.241,6.388,42.64,66.947,7,48.236,-57.335,-105.173,58.87,-98.22
1561,1749.368,6.387,42.519,66.951,7.001,48.236,-57.428,-104.972,59.85,-98.178
1562,1749.47,6.387,42.4,66.953,7.001,48.235,-57.541,-104.77,60.794,-98.103
1563,1749.467,6.386,42.294,66.952,6.999,48.236,-57.636,-104.563,61.765,-98.049
1564,1749.639,6.385,42.167,66.949,7.001,48.236,-57.739,-104.366,62.726,-97.987
1565,1749.683,6.384,42.053,66.958,6.999,48.237,-57.858,-104.162,63.716,-97.917
1566,1749.791,6.382,41.948,66.952,7.001,48.236,-57.954,-103.943,64.688,-97.853
1567,1749.85,6.382,41.835,66.958,6.999,48.236,-58.056,-103.743,65.654,-97.79
1568,1749.96,6.381,41.712,66.956,7,48.236,-58.159,-103.527,66.589,-97.733
1569,1750.148,6.38,41.589,66.958,7,48.236,-58.26,-103.337,67.577,-97.657
1570,1750.129,6.38,41.489,66.959,6.999,48.236,-58.365,-103.121,68.547,-97.586
1571,1750.378,6.379,41.366,66.96,6.999,48.237,-58.469,-102.905,69.499,-97.513
1572,1750.437,6.379,41.264,66.961,6.997,48.238,-58.568,-102.702,70.472,-97.457
1573,1750.634,6.379,41.14,66.961,6.997,48.238,-58.684,-102.487,71.418,-97.382
1574,1750.704,6.377,41.03,66.969,6.997,48.237,-58.777,-102.28,72.398,-97.319
1575,1750.66,6.376,40.922,66.966,6.995,48.237,-58.888,-102.075,73.339,-97.244
1576,1750.939,6.377,40.808,66.965,6.995,48.238,-58.994,-101.863,74.314,-97.162
1577,1750.863,6.375,40.698,66.965,6.994,48.239,-59.08,-101.653,75.25,-97.078
1578,1751.044,6.374,40.594,66.974,6.995,48.237,-59.187,-101.452,76.203,-97.008
1579,1751.246,6.373,40.471,66.97,6.991,48.239,-59.287,-101.246,77.169,-96.931
1580,1751.228,6.373,40.365,66.972,6.993,48.238,-59.391,-101.021,78.137,-96.85
1581,1751.427,6.371,40.263,66.973,6.991,48.238,-59.484,-100.821,79.089,-96.787
1582,1751.429,6.371,40.144,66.973,6.989,48.238,-59.585,-100.61,80.023,-96.694
1583,1751.476,6.37,40.029,66.978,6.988,48.239,-59.69,-100.384,80.986,-96.626
1584,1751.602,6.37,39.932,66.977,6.99,48.238,-59.798,-100.177,81.959,-96.536
1585,1751.683,6.369,39.823,66.978,6.986,48.239,-59.903,-99.959,82.903,-96.447
1586,1751.804,6.367,39.708,66.984,6.987,48.239,-60,-99.757,83.833,-96.371
1587,1751.981,6.368,39.599,66.983,6.985,48.238,-60.098,-99.55,84.793,-96.298
1588,1751.999,6.367,39.501,66.98,6.983,48.239,-60.201,-99.325,85.743,-96.2
1589,1752.191,6.365,39.397,66.98,6.983,48.238,-60.294,-99.112,86.7,-96.108
1590,1752.259,6.366,39.293,66.982,6.981,48.239,-60.399,-98.903,87.654,-96.037
1591,1752.346,6.364,39.168,66.986,6.978,48.239,-60.488,-98.677,88.579,-95.95
1592,1752.489,6.363,39.077,66.991,6.977,48.239,-60.587,-98.479,89.539,-95.853
1593,1752.639,6.363,38.958,66.987,6.976,48.239,-60.686,-98.246,90.507,-95.763
1594,1752.619,6.361,38.866,66.987,6.976,48.239,-60.783,-98.048,91.449,-95.668
1595,1752.694,6.362,38.752,66.995,6.975,48.239,-60.876,-97.832,92.372,-95.583
1596,1752.918,6.361,38.648,66.988,6.97,48.24,-60.98,-97.599,93.334,-95.49
1597,1753.034,6.36,38.558,66.99,6.972,48.241,-61.081,-97.385,94.258,-95.395
1598,1753.154,6.359,38.442,66.994,6.967,48.242,-61.171,-97.174,95.202,-95.299
1599,1753.196,6.358,38.35,66.994,6.966,48.24,-61.263,-96.95,96.134,-95.203
1600,1753.334,6.358,38.253,66.996,6.963,48.24,-61.375,-96.731,97.063,-95.098
2801,1794.568,4.446,31.025,68.451,6.996,48.385,-0.273,150.805,-254.729,58.521
2802,1794.676,4.444,31.055,68.447,6.995,48.386,-0.116,150.792,-255.323,58.279
2803,1794.568,4.442,31.101,68.449,6.999,48.386,0.021,150.79,-255.887,58.02
2804,1794.623,4.441,31.136,68.454,6.998,48.385,0.182,150.789,-256.461,57.755
2805,1794.601,4.44,31.181,68.45,7,48.387,0.333,150.788,-257.022,57.498
2806,1794.513,4.437,31.22,68.451,6.997,48.386,0.476,150.784,-257.592,57.252
2807,1794.522,4.435,31.273,68.458,6.999,48.387,0.625,150.783,-258.168,56.983
2808,1794.359,4.434,31.316,68.457,7,48.386,0.779,150.784,-258.706,56.718
2809,1794.404,4.432,31.366,68.456,7,48.387,0.934,150.792,-259.293,56.462
2810,1794.395,4.431,31.409,68.456,6.999,48.387,1.075,150.787,-259.824,56.215
2811,1794.331,4.429,31.449,68.458,7,48.386,1.235,150.782,-260.39,55.944
2812,1794.181,4.427,31.497,68.464,7.001,48.386,1.384,150.775,-260.936,55.685
2813,1794.294,4.425,31.549,68.462,7,48.386,1.544,150.762,-261.503,55.432
2814,1794.181,4.424,31.587,68.463,6.999,48.386,1.69,150.764,-262.051,55.162
2815,1794.206,4.422,31.644,68.463,7.002,48.386,1.839,150.75,-262.589,54.91
2816,1794.174,4.419,31.691,68.467,6.999,48.386,1.991,150.745,-263.116,54.647
2817,1794.122,4.418,31.754,68.466,7.001,48.388,2.134,150.752,-263.654,54.373
2818,1794.041,4.416,31.807,68.466,7,48.388,2.296,150.727,-264.197,54.108
2819,1793.99,4.414,31.85,68.465,7,48.387,2.443,150.725,-264.706,53.846
2820,1793.867,4.413,31.9,68.466,6.998,48.387,2.586,150.716,-265.259,53.579
2821,1793.96,4.412,31.96,68.47,6.999,48.388,2.738,150.706,-265.765,53.323
2822,1793.92,4.41,32.006,68.469,6.997,48.386,2.892,150.704,-266.304,53.059
2823,1793.81,4.408,32.057,68.477,6.997,48.388,3.048,150.679,-266.822,52.793
2824,1793.776,4.406,32.119,68.473,6.996,48.388,3.185,150.669,-267.359,52.52
2825,1793.803,4.405,32.184,68.477,6.997,48.388,3.349,150.672,-267.87,52.259
2826,1793.697,4.402,32.244,68.479,6.994,48.387,3.502,150.649,-268.383,51.988
2827,1793.674,4.401,32.294,68.48,6.993,48.389,3.654,150.643,-268.906,51.719
2828,1793.575,4.399,32.355,68.476,6.995,48.388,3.791,150.617,-269.415,51.451
2829,1793.671,4.398,32.415,68.48,6.993,48.389,3.939,150.614,-269.897,51.184
2830,1793.632,4.396,32.479,68.483,6.993,48.389,4.095,150.608,-270.419,50.913
2831,1793.632,4.393,32.531,68.486,6.993,48.388,4.242,150.579,-270.927,50.642
2832,1793.534,4.393,32.587,68.487,6.991,48.388,4.392,150.568,-271.395,50.362
2833,1793.541,4.391,32.652,68.483,6.989,48.388,4.558,150.549,-271.9,50.088
2834,1793.354,4.389,32.731,68.489,6.987,48.389,4.693,150.538,-272.41,49.827
2835,1793.356,4.387,32.787,68.486,6.987,48.389,4.858,150.528,-272.877,49.541
2836,1793.281,4.385,32.842,68.486,6.986,48.39,5.002,150.511,-273.358,49.282
2837,1793.202,4.384,32.923,68.487,6.985,48.39,5.156,150.488,-273.879,49.003
2838,1793.283,4.382,32.972,68.488,6.983,48.39,5.299,150.464,-274.341,48.727
2839,1793.249,4.381,33.045,68.49,6.983,48.39,5.442,150.444,-274.835,48.451
2840,1793.217,4.379,33.106,68.496,6.98,48.388,5.612,150.425,-275.288,48.166
2841,1793.158,4.376,33.186,68.494,6.98,48.39,5.756,150.404,-275.794,47.899
2842,1793.037,4.374,33.249,68.493,6.979,48.39,5.896,150.394,-276.263,47.617
2843,1793.045,4.374,33.314,68.5,6.977,48.389,6.056,150.36,-276.717,47.353
2844,1792.961,4.372,33.392,68.498,6.973,48.39,6.196,150.341,-277.195,47.076
2845,1792.977,4.371,33.452,68.499,6.973,48.39,6.346,150.311,-277.634,46.784
2846,1793.012,4.369,33.532,68.497,6.97,48.39,6.496,150.294,-278.104,46.505
2847,1792.908,4.367,33.592,68.504,6.97,48.39,6.653,150.27,-278.556,46.23
2848,1792.842,4.365,33.68,68.5,6.968,48.391,6.814,150.255,-279.022,45.948
2849,1792.91,4.363,33.744,68.506,6.967,48.391,6.955,150.216,-279.449,45.683
2850,1792.8,4.362,33.813,68.507,6.965,48.39,7.096,150.196,-279.936,45.406
2851,1792.697,4.359,33.889,68.509,6.964,48.391,7.248,150.177,-280.378,45.118
2852,1792.706,4.357,33.968,68.506,6.961,48.39,7.414,150.145,-280.809,44.836
2853,1792.67,4.356,34.048,68.511,6.96,48.391,7.547,150.113,-281.263,44.564
2854,1792.531,4.355,34.124,68.514,6.955,48.391,7.712,150.095,-281.673,44.282
2855,1792.493,4.352,34.206,68.509,6.955,48.391,7.854,150.074,-282.115,43.99
2856,1792.574,4.352,34.271,68.515,6.954,48.391,8.005,150.03,-282.554,43.717
2857,1792.507,4.35,34.352,68.514,6.949,48.391,8.162,150.004,-282.989,43.435
2858,1792.479,4.347,34.422,68.515,6.949,48.391,8.299,149.982,-283.433,43.142
2859,1792.361,4.345,34.513,68.513,6.947,48.391,8.465,149.946,-283.825,42.853
2860,1792.314,4.343,34.585,68.518,6.945,48.391,8.599,149.918,-284.279,42.574
2861,1792.358,4.342,34.677,68.521,6.942,48.392,8.761,149.899,-284.661,42.303
2862,1792.355,4.341,34.751,68.523,6.937,48.391,8.905,149.859,-285.105,42.012
2863,1792.161,4.339,34.831,68.522,6.936,48.391,9.06,149.83,-285.523,41.722
2864,1792.149,4.338,34.908,68.519,6.935,48.392,9.211,149.795,-285.927,41.439
2865,1792.12,4.337,35.001,68.521,6.931,48.391,9.355,149.762,-286.308,41.153
2866,1792.106,4.335,35.077,68.527,6.927,48.392,9.496,149.731,-286.746,40.869
2867,1792.041,4.332,35.157,68.527,6.926,48.391,9.663,149.686,-287.113,40.575
2868,1792.08,4.33,35.251,68.524,6.924,48.392,9.806,149.665,-287.537,40.287
2869,1791.916,4.329,35.336,68.531,6.922,48.391,9.96,149.628,-287.928,40.012
2870,1791.935,4.328,35.414,68.532,6.916,48.392,10.094,149.581,-288.327,39.716
2871,1791.965,4.326,35.497,68.527,6.913,48.393,10.25,149.562,-288.714,39.433
2872,1791.744,4.324,35.587,68.527,6.911,48.392,10.397,149.519,-289.095,39.133
2873,1791.898,4.323,35.683,68.533,6.909,48.393,10.554,149.486,-289.48,38.84
2874,1791.692,4.321,35.762,68.53,6.906,48.392,10.709,149.439,-289.857,38.557
2875,1791.79,4.319,35.848,68.531,6.904,48.392,10.846,149.4,-290.242,38.261
2876,1791.671,4.317,35.948,68.535,6.897,48.392,10.994,149.359,-290.619,37.981
2877,1791.574,4.316,36.044,68.534,6.896,48.392,11.147,149.319,-290.991,37.685
2878,1791.61,4.314,36.117,68.536,6.894,48.393,11.291,149.283,-291.369,37.398
2879,1791.544,4.313,36.216,68.54,6.891,48.393,11.45,149.243,-291.752,37.106
2880,1791.583,4.311,36.309,68.542,6.886,48.394,11.604,149.204,-292.09,36.804
2881,1791.484,4.309,36.393,68.545,6.883,48.392,11.75,149.157,-292.454,36.514
2882,1791.471,4.308,36.495,68.541,6.881,48.394,11.899,149.112,-292.802,36.23
2883,1791.329,4.305,36.596,68.546,6.875,48.394,12.055,149.072,-293.166,35.936
2884,1791.385,4.304,36.688,68.544,6.872,48.393,12.193,149.033,-293.524,35.644
2885,1791.321,4.302,36.768,68.55,6.868,48.394,12.343,148.999,-293.865,35.345
2886,1791.266,4.3,36.873,68.549,6.863,48.394,12.495,148.95,-294.245,35.049
2887,1791.191,4.299,36.97,68.549,6.862,48.393,12.648,148.906,-294.568,34.767
2888,1791.184,4.298,37.065,68.553,6.858,48.395,12.785,148.849,-294.907,34.459
2889,1791.028,4.295,37.147,68.553,6.852,48.393,12.931,148.805,-295.254,34.165
2890,1791.11,4.293,37.248,68.553,6.849,48.394,13.091,148.768,-295.598,33.87
2891,1791.09,4.293,37.344,68.552,6.848,48.394,13.246,148.709,-295.919,33.574
2892,1790.907,4.29,37.452,68.552,6.842,48.395,13.384,148.666,-296.256,33.287
2893,1790.852,4.29,37.543,68.554,6.84,48.395,13.541,148.625,-296.568,32.98
2894,1790.817,4.287,37.649,68.554,6.834,48.395,13.678,148.579,-296.89,32.688
2895,1790.8,4.285,37.74,68.56,6.832,48.395,13.837,148.522,-297.207,32.396
2896,1790.737,4.284,37.847,68.558,6.826,48.395,13.975,148.469,-297.559,32.092
2897,1790.802,4.283,37.941,68.563,6.822,48.394,14.131,148.421,-297.863,31.798
2898,1790.571,4.281,38.051,68.558,6.817,48.394,14.279,148.383,-298.151,31.493
2899,1790.586,4.278,38.144,68.56,6.815,48.394,14.43,148.323,-298.478,31.191
2900,1790.643,4.277,38.25,68.562,6.809,48.395,14.572,148.277,-298.792,30.894
3101,1778.845,3.971,61.864,68.795,5.24,48.414,42.625,127.59,-298.47,-31.191
3102,1778.707,3.969,61.966,68.798,5.232,48.414,42.757,127.45,-298.15,-31.495
3103,1778.774,3.97,62.05,68.8,5.222,48.414,42.882,127.289,-297.872,-31.79
3104,1778.634,3.968,62.162,68.801,5.211,48.413,43.007,127.146,-297.542,-32.088
3105,1778.541,3.967,62.253,68.806,5.201,48.413,43.153,126.982,-297.218,-32.399
3106,1778.487,3.965,62.356,68.802,5.189,48.415,43.262,126.826,-296.908,-32.691
3107,1778.394,3.964,62.459,68.809,5.179,48.414,43.403,126.672,-296.559,-32.992
3108,1778.446,3.962,62.555,68.809,5.172,48.414,43.518,126.523,-296.234,-33.272
3109,1778.39,3.961,62.648,68.812,5.161,48.414,43.646,126.376,-295.934,-33.58
3110,1778.259,3.96,62.743,68.809,5.149,48.414,43.767,126.223,-295.596,-33.864
3111,1778.245,3.958,62.85,68.812,5.142,48.415,43.906,126.067,-295.239,-34.178
3112,1778.167,3.957,62.938,68.809,5.131,48.414,44.029,125.898,-294.922,-34.46
3113,1778.044,3.956,63.04,68.811,5.12,48.415,44.157,125.741,-294.59,-34.754
3114,1777.924,3.954,63.125,68.815,5.109,48.414,44.28,125.6,-294.23,-35.052
3115,1777.83,3.954,63.228,68.819,5.101,48.414,44.412,125.435,-293.876,-35.343
3116,1777.754,3.952,63.313,68.82,5.09,48.414,44.527,125.279,-293.522,-35.651
3117,1777.796,3.949,63.414,68.818,5.082,48.416,44.663,125.116,-293.192,-35.937
3118,1777.702,3.949,63.509,68.815,5.072,48.415,44.772,124.958,-292.81,-36.234
3119,1777.55,3.946,63.602,68.822,5.062,48.415,44.915,124.796,-292.459,-36.524
3120,1777.595,3.947,63.684,68.824,5.05,48.415,45.023,124.646,-292.107,-36.808
3121,1777.528,3.945,63.791,68.819,5.039,48.416,45.147,124.482,-291.724,-37.101
3122,1777.474,3.944,63.863,68.824,5.029,48.416,45.29,124.318,-291.37,-37.4
3123,1777.213,3.943,63.967,68.826,5.022,48.415,45.412,124.165,-291.015,-37.686
3124,1777.193,3.941,64.044,68.829,5.008,48.416,45.518,123.999,-290.628,-37.975
3125,1777.102,3.94,64.139,68.83,5.001,48.417,45.644,123.825,-290.265,-38.277
3126,1777.192,3.939,64.228,68.825,4.988,48.415,45.781,123.676,-289.886,-38.553
3127,1776.996,3.936,64.311,68.83,4.978,48.416,45.901,123.513,-289.492,-38.846
3128,1776.936,3.936,64.415,68.83,4.971,48.416,46.013,123.35,-289.115,-39.142
3129,1776.94,3.935,64.497,68.829,4.96,48.416,46.153,123.174,-288.706,-39.424
3130,1776.901,3.932,64.581,68.833,4.949,48.417,46.274,123.006,-288.329,-39.706
3131,1776.639,3.931,64.672,68.832,4.941,48.417,46.401,122.861,-287.923,-40.005
3132,1776.722,3.93,64.754,68.833,4.93,48.416,46.515,122.682,-287.53,-40.297
3133,1776.577,3.928,64.829,68.836,4.92,48.416,46.647,122.525,-287.142,-40.569
3134,1776.575,3.928,64.927,68.84,4.911,48.416,46.758,122.358,-286.748,-40.862
3135,1776.458,3.925,65,68.841,4.901,48.418,46.879,122.181,-286.308,-41.142
3136,1776.266,3.924,65.076,68.843,4.891,48.418,47.013,122.015,-285.899,-41.439
3137,1776.209,3.924,65.172,68.844,4.879,48.417,47.131,121.853,-285.515,-41.731
3138,1776.211,3.923,65.252,68.84,4.87,48.417,47.241,121.687,-285.099,-42.001
3139,1776.065,3.921,65.335,68.843,4.859,48.417,47.375,121.511,-284.659,-42.299
3140,1776.157,3.919,65.416,68.842,4.848,48.418,47.489,121.346,-284.261,-42.569
3141,1775.947,3.918,65.483,68.844,4.838,48.417,47.622,121.188,-283.836,-42.852
3142,1775.878,3.916,65.563,68.85,4.829,48.417,47.743,121.006,-283.403,-43.154
3143,1775.874,3.915,65.647,68.851,4.818,48.417,47.864,120.85,-282.979,-43.437
3144,1775.789,3.915,65.733,68.845,4.808,48.418,47.985,120.673,-282.54,-43.705
3145,1775.684,3.913,65.804,68.852,4.801,48.417,48.099,120.494,-282.14,-43.997
3146,1775.68,3.912,65.879,68.851,4.79,48.418,48.209,120.34,-281.697,-44.278
3147,1775.58,3.91,65.956,68.849,4.781,48.418,48.342,120.161,-281.234,-44.557
3148,1775.546,3.91,66.033,68.855,4.768,48.417,48.46,119.979,-280.825,-44.84
3149,1775.376,3.908,66.101,68.853,4.759,48.417,48.579,119.809,-280.373,-45.114
3150,1775.407,3.906,66.174,68.858,4.749,48.418,48.698,119.632,-279.936,-45.404
3151,1775.211,3.905,66.255,68.857,4.738,48.417,48.821,119.467,-279.481,-45.669
3152,1775.244,3.903,66.321,68.858,4.731,48.418,48.932,119.286,-279.025,-45.949
3153,1775.177,3.903,66.389,68.86,4.72,48.418,49.057,119.121,-278.574,-46.245
3154,1774.952,3.901,66.477,68.859,4.709,48.418,49.175,118.954,-278.116,-46.525
3155,1775,3.9,66.539,68.864,4.699,48.419,49.292,118.776,-277.627,-46.803
3156,1774.934,3.898,66.617,68.859,4.691,48.419,49.411,118.591,-277.163,-47.066
3157,1774.891,3.898,66.678,68.865,4.679,48.419,49.526,118.422,-276.695,-47.357
3158,1774.763,3.896,66.75,68.864,4.669,48.419,49.653,118.247,-276.265,-47.616
3159,1774.616,3.896,66.825,68.867,4.66,48.419,49.758,118.058,-275.789,-47.907
3160,1774.55,3.894,66.881,68.865,4.652,48.419,49.875,117.887,-275.298,-48.173
3161,1774.505,3.892,66.945,68.868,4.642,48.419,50.009,117.719,-274.803,-48.445
3162,1774.498,3.892,67.029,68.871,4.631,48.419,50.126,117.543,-274.326,-48.732
3163,1774.285,3.889,67.078,68.874,4.619,48.42,50.238,117.358,-273.85,-49.006
3164,1774.214,3.889,67.15,68.871,4.61,48.418,50.36,117.184,-273.39,-49.266
3165,1774.164,3.888,67.205,68.871,4.601,48.419,50.474,117.007,-272.902,-49.543
3166,1774.069,3.885,67.286,68.877,4.591,48.42,50.583,116.815,-272.409,-49.82
3167,1774.032,3.884,67.336,68.874,4.582,48.418,50.703,116.639,-271.913,-50.099
3168,1773.99,3.884,67.405,68.876,4.57,48.419,50.82,116.469,-271.413,-50.371
3169,1773.835,3.883,67.463,68.881,4.562,48.42,50.933,116.268,-270.912,-50.643
3170,1773.732,3.88,67.525,68.88,4.551,48.42,51.063,116.093,-270.425,-50.896
3171,1773.69,3.879,67.591,68.878,4.54,48.42,51.165,115.918,-269.902,-51.183
3172,1773.573,3.879,67.639,68.879,4.531,48.419,51.276,115.728,-269.393,-51.436
3173,1773.545,3.877,67.695,68.881,4.522,48.42,51.396,115.558,-268.882,-51.715
3174,1773.511,3.875,67.759,68.887,4.512,48.419,51.509,115.372,-268.379,-51.983
3175,1773.396,3.876,67.822,68.885,4.503,48.42,51.641,115.194,-267.876,-52.253
3176,1773.438,3.874,67.874,68.886,4.495,48.42,51.745,114.996,-267.356,-52.525
3177,1773.324,3.872,67.926,68.889,4.482,48.42,51.865,114.822,-266.817,-52.784
3178,1773.107,3.872,67.992,68.891,4.475,48.421,51.975,114.637,-266.289,-53.054
3179,1773.131,3.869,68.035,68.893,4.463,48.421,52.084,114.44,-265.773,-53.307
3180,1773.014,3.868,68.104,68.894,4.454,48.421,52.212,114.27,-265.26,-53.577
3181,1773.041,3.868,68.152,68.894,4.446,48.42,52.323,114.085,-264.72,-53.855
3182,1772.895,3.866,68.204,68.891,4.434,48.42,52.44,113.9,-264.191,-54.103
3183,1772.711,3.865,68.248,68.896,4.426,48.42,52.548,113.711,-263.673,-54.378
3184,1772.713,3.864,68.314,68.893,4.414,48.42,52.667,113.509,-263.135,-54.635
3185,1772.567,3.862,68.362,68.897,4.406,48.42,52.765,113.322,-262.569,-54.908
3186,1772.652,3.861,68.409,68.899,4.398,48.42,52.882,113.14,-262.046,-55.161
3187,1772.492,3.86,68.454,68.896,4.385,48.422,53.006,112.945,-261.498,-55.421
3188,1772.478,3.859,68.506,68.899,4.377,48.422,53.112,112.77,-260.957,-55.682
3189,1772.35,3.857,68.552,68.898,4.366,48.421,53.229,112.578,-260.385,-55.953
3190,1772.312,3.855,68.597,68.904,4.357,48.421,53.344,112.378,-259.829,-56.202
3191,1772.098,3.856,68.638,68.906,4.35,48.422,53.456,112.188,-259.281,-56.47
